,valid_from,valid_to,value_exc_vat
27,2020-12-07T04:30:00Z,2020-12-07T05:00:00Z,7.0
28,2020-12-07T04:00:00Z,2020-12-07T04:30:00Z,7.83
29,2020-12-07T03:30:00Z,2020-12-07T04:00:00Z,7.26
30,2020-12-07T03:00:00Z,2020-12-07T03:30:00Z,9.0
31,2020-12-07T02:30:00Z,2020-12-07T03:00:00Z,8.0
32,2020-12-07T02:00:00Z,2020-12-07T02:30:00Z,8.8
33,2020-12-07T01:30:00Z,2020-12-07T02:00:00Z,8.2
34,2020-12-07T01:00:00Z,2020-12-07T01:30:00Z,9.6
35,2020-12-07T00:30:00Z,2020-12-07T01:00:00Z,8.96
36,2020-12-07T00:00:00Z,2020-12-07T00:30:00Z,8.8
37,2020-12-06T23:30:00Z,2020-12-07T00:00:00Z,8.4
38,2020-12-06T23:00:00Z,2020-12-06T23:30:00Z,8.4
39,2020-12-06T22:30:00Z,2020-12-06T23:00:00Z,4.8
40,2020-12-06T22:00:00Z,2020-12-06T22:30:00Z,8.32
41,2020-12-06T21:30:00Z,2020-12-06T22:00:00Z,5.6
42,2020-12-06T21:00:00Z,2020-12-06T21:30:00Z,9.06
43,2020-12-06T20:30:00Z,2020-12-06T21:00:00Z,8.02
44,2020-12-06T20:00:00Z,2020-12-06T20:30:00Z,10.8
45,2020-12-06T19:30:00Z,2020-12-06T20:00:00Z,11.2
46,2020-12-06T19:00:00Z,2020-12-06T19:30:00Z,17.04
47,2020-12-06T18:30:00Z,2020-12-06T19:00:00Z,29.96
48,2020-12-06T18:00:00Z,2020-12-06T18:30:00Z,33.33
49,2020-12-06T17:30:00Z,2020-12-06T18:00:00Z,33.33
50,2020-12-06T17:00:00Z,2020-12-06T17:30:00Z,33.33
51,2020-12-06T16:30:00Z,2020-12-06T17:00:00Z,33.33
52,2020-12-06T16:00:00Z,2020-12-06T16:30:00Z,30.6
53,2020-12-06T15:30:00Z,2020-12-06T16:00:00Z,14.2
54,2020-12-06T15:00:00Z,2020-12-06T15:30:00Z,12.0
55,2020-12-06T14:30:00Z,2020-12-06T15:00:00Z,11.52
56,2020-12-06T14:00:00Z,2020-12-06T14:30:00Z,10.74
57,2020-12-06T13:30:00Z,2020-12-06T14:00:00Z,10.24
58,2020-12-06T13:00:00Z,2020-12-06T13:30:00Z,10.56
59,2020-12-06T12:30:00Z,2020-12-06T13:00:00Z,10.8
60,2020-12-06T12:00:00Z,2020-12-06T12:30:00Z,10.0
61,2020-12-06T11:30:00Z,2020-12-06T12:00:00Z,9.92
62,2020-12-06T11:00:00Z,2020-12-06T11:30:00Z,9.2
63,2020-12-06T10:30:00Z,2020-12-06T11:00:00Z,9.92
64,2020-12-06T10:00:00Z,2020-12-06T10:30:00Z,8.96
65,2020-12-06T09:30:00Z,2020-12-06T10:00:00Z,9.92
66,2020-12-06T09:00:00Z,2020-12-06T09:30:00Z,9.2
67,2020-12-06T08:30:00Z,2020-12-06T09:00:00Z,10.0
68,2020-12-06T08:00:00Z,2020-12-06T08:30:00Z,7.04
69,2020-12-06T07:30:00Z,2020-12-06T08:00:00Z,8.9
70,2020-12-06T07:00:00Z,2020-12-06T07:30:00Z,8.0
71,2020-12-06T06:30:00Z,2020-12-06T07:00:00Z,6.6
72,2020-12-06T06:00:00Z,2020-12-06T06:30:00Z,7.0
73,2020-12-06T05:30:00Z,2020-12-06T06:00:00Z,6.08
74,2020-12-06T05:00:00Z,2020-12-06T05:30:00Z,5.2
75,2020-12-06T04:30:00Z,2020-12-06T05:00:00Z,5.2
76,2020-12-06T04:00:00Z,2020-12-06T04:30:00Z,5.6
77,2020-12-06T03:30:00Z,2020-12-06T04:00:00Z,5.0
78,2020-12-06T03:00:00Z,2020-12-06T03:30:00Z,6.7
79,2020-12-06T02:30:00Z,2020-12-06T03:00:00Z,7.0
80,2020-12-06T02:00:00Z,2020-12-06T02:30:00Z,8.14
81,2020-12-06T01:30:00Z,2020-12-06T02:00:00Z,7.0
82,2020-12-06T01:00:00Z,2020-12-06T01:30:00Z,8.64
83,2020-12-06T00:30:00Z,2020-12-06T01:00:00Z,8.0
84,2020-12-06T00:00:00Z,2020-12-06T00:30:00Z,7.0
85,2020-12-05T23:30:00Z,2020-12-06T00:00:00Z,7.8
86,2020-12-05T23:00:00Z,2020-12-05T23:30:00Z,8.2
87,2020-12-05T22:30:00Z,2020-12-05T23:00:00Z,8.18
88,2020-12-05T22:00:00Z,2020-12-05T22:30:00Z,10.8
89,2020-12-05T21:30:00Z,2020-12-05T22:00:00Z,7.77
90,2020-12-05T21:00:00Z,2020-12-05T21:30:00Z,9.72
91,2020-12-05T20:30:00Z,2020-12-05T21:00:00Z,10.54
92,2020-12-05T20:00:00Z,2020-12-05T20:30:00Z,12.8
93,2020-12-05T19:30:00Z,2020-12-05T20:00:00Z,13.2
94,2020-12-05T19:00:00Z,2020-12-05T19:30:00Z,16.48
95,2020-12-05T18:30:00Z,2020-12-05T19:00:00Z,31.02
96,2020-12-05T18:00:00Z,2020-12-05T18:30:00Z,33.33
97,2020-12-05T17:30:00Z,2020-12-05T18:00:00Z,33.33
98,2020-12-05T17:00:00Z,2020-12-05T17:30:00Z,33.33
99,2020-12-05T16:30:00Z,2020-12-05T17:00:00Z,33.33
0,2020-12-05T16:00:00Z,2020-12-05T16:30:00Z,24.96
1,2020-12-05T15:30:00Z,2020-12-05T16:00:00Z,12.6
2,2020-12-05T15:00:00Z,2020-12-05T15:30:00Z,10.56
3,2020-12-05T14:30:00Z,2020-12-05T15:00:00Z,12.3
4,2020-12-05T14:00:00Z,2020-12-05T14:30:00Z,12.3
5,2020-12-05T13:30:00Z,2020-12-05T14:00:00Z,12.0
6,2020-12-05T13:00:00Z,2020-12-05T13:30:00Z,12.08
7,2020-12-05T12:30:00Z,2020-12-05T13:00:00Z,11.84
8,2020-12-05T12:00:00Z,2020-12-05T12:30:00Z,11.68
9,2020-12-05T11:30:00Z,2020-12-05T12:00:00Z,11.2
10,2020-12-05T11:00:00Z,2020-12-05T11:30:00Z,10.78
11,2020-12-05T10:30:00Z,2020-12-05T11:00:00Z,11.34
12,2020-12-05T10:00:00Z,2020-12-05T10:30:00Z,10.4
13,2020-12-05T09:30:00Z,2020-12-05T10:00:00Z,12.0
14,2020-12-05T09:00:00Z,2020-12-05T09:30:00Z,10.24
15,2020-12-05T08:30:00Z,2020-12-05T09:00:00Z,10.8
16,2020-12-05T08:00:00Z,2020-12-05T08:30:00Z,8.0
17,2020-12-05T07:30:00Z,2020-12-05T08:00:00Z,9.2
18,2020-12-05T07:00:00Z,2020-12-05T07:30:00Z,8.6
19,2020-12-05T06:30:00Z,2020-12-05T07:00:00Z,7.6
20,2020-12-05T06:00:00Z,2020-12-05T06:30:00Z,7.68
21,2020-12-05T05:30:00Z,2020-12-05T06:00:00Z,8.1
22,2020-12-05T05:00:00Z,2020-12-05T05:30:00Z,8.32
23,2020-12-05T04:30:00Z,2020-12-05T05:00:00Z,7.6
24,2020-12-05T04:00:00Z,2020-12-05T04:30:00Z,7.4
25,2020-12-05T03:30:00Z,2020-12-05T04:00:00Z,7.52
26,2020-12-05T03:00:00Z,2020-12-05T03:30:00Z,8.4
27,2020-12-05T02:30:00Z,2020-12-05T03:00:00Z,7.22
28,2020-12-05T02:00:00Z,2020-12-05T02:30:00Z,7.84
29,2020-12-05T01:30:00Z,2020-12-05T02:00:00Z,7.46
30,2020-12-05T01:00:00Z,2020-12-05T01:30:00Z,8.22
31,2020-12-05T00:30:00Z,2020-12-05T01:00:00Z,9.12
32,2020-12-05T00:00:00Z,2020-12-05T00:30:00Z,7.92
33,2020-12-04T23:30:00Z,2020-12-05T00:00:00Z,7.9
34,2020-12-04T23:00:00Z,2020-12-04T23:30:00Z,8.1
35,2020-12-04T22:30:00Z,2020-12-04T23:00:00Z,8.2
36,2020-12-04T22:00:00Z,2020-12-04T22:30:00Z,10.0
37,2020-12-04T21:30:00Z,2020-12-04T22:00:00Z,8.16
38,2020-12-04T21:00:00Z,2020-12-04T21:30:00Z,10.8
39,2020-12-04T20:30:00Z,2020-12-04T21:00:00Z,9.6
40,2020-12-04T20:00:00Z,2020-12-04T20:30:00Z,11.2
41,2020-12-04T19:30:00Z,2020-12-04T20:00:00Z,9.92
42,2020-12-04T19:00:00Z,2020-12-04T19:30:00Z,10.6
43,2020-12-04T18:30:00Z,2020-12-04T19:00:00Z,22.8
44,2020-12-04T18:00:00Z,2020-12-04T18:30:00Z,24.64
45,2020-12-04T17:30:00Z,2020-12-04T18:00:00Z,23.4
46,2020-12-04T17:00:00Z,2020-12-04T17:30:00Z,24.0
47,2020-12-04T16:30:00Z,2020-12-04T17:00:00Z,25.0
48,2020-12-04T16:00:00Z,2020-12-04T16:30:00Z,21.28
49,2020-12-04T15:30:00Z,2020-12-04T16:00:00Z,11.52
50,2020-12-04T15:00:00Z,2020-12-04T15:30:00Z,9.92
51,2020-12-04T14:30:00Z,2020-12-04T15:00:00Z,8.8
52,2020-12-04T14:00:00Z,2020-12-04T14:30:00Z,9.2
53,2020-12-04T13:30:00Z,2020-12-04T14:00:00Z,9.6
54,2020-12-04T13:00:00Z,2020-12-04T13:30:00Z,10.72
55,2020-12-04T12:30:00Z,2020-12-04T13:00:00Z,10.6
56,2020-12-04T12:00:00Z,2020-12-04T12:30:00Z,11.04
57,2020-12-04T11:30:00Z,2020-12-04T12:00:00Z,11.4
58,2020-12-04T11:00:00Z,2020-12-04T11:30:00Z,11.52
59,2020-12-04T10:30:00Z,2020-12-04T11:00:00Z,10.88
60,2020-12-04T10:00:00Z,2020-12-04T10:30:00Z,10.8
61,2020-12-04T09:30:00Z,2020-12-04T10:00:00Z,11.0
62,2020-12-04T09:00:00Z,2020-12-04T09:30:00Z,10.68
63,2020-12-04T08:30:00Z,2020-12-04T09:00:00Z,11.2
64,2020-12-04T08:00:00Z,2020-12-04T08:30:00Z,10.4
65,2020-12-04T07:30:00Z,2020-12-04T08:00:00Z,10.24
66,2020-12-04T07:00:00Z,2020-12-04T07:30:00Z,9.6
67,2020-12-04T06:30:00Z,2020-12-04T07:00:00Z,9.6
68,2020-12-04T06:00:00Z,2020-12-04T06:30:00Z,9.0
69,2020-12-04T05:30:00Z,2020-12-04T06:00:00Z,7.4
70,2020-12-04T05:00:00Z,2020-12-04T05:30:00Z,7.0
71,2020-12-04T04:30:00Z,2020-12-04T05:00:00Z,6.2
72,2020-12-04T04:00:00Z,2020-12-04T04:30:00Z,6.42
73,2020-12-04T03:30:00Z,2020-12-04T04:00:00Z,4.44
74,2020-12-04T03:00:00Z,2020-12-04T03:30:00Z,5.88
75,2020-12-04T02:30:00Z,2020-12-04T03:00:00Z,7.6
76,2020-12-04T02:00:00Z,2020-12-04T02:30:00Z,8.6
77,2020-12-04T01:30:00Z,2020-12-04T02:00:00Z,9.18
78,2020-12-04T01:00:00Z,2020-12-04T01:30:00Z,10.56
79,2020-12-04T00:30:00Z,2020-12-04T01:00:00Z,10.2
80,2020-12-04T00:00:00Z,2020-12-04T00:30:00Z,9.96
81,2020-12-03T23:30:00Z,2020-12-04T00:00:00Z,10.2
82,2020-12-03T23:00:00Z,2020-12-03T23:30:00Z,10.4
83,2020-12-03T22:30:00Z,2020-12-03T23:00:00Z,8.5
84,2020-12-03T22:00:00Z,2020-12-03T22:30:00Z,9.7
85,2020-12-03T21:30:00Z,2020-12-03T22:00:00Z,9.6
86,2020-12-03T21:00:00Z,2020-12-03T21:30:00Z,9.6
87,2020-12-03T20:30:00Z,2020-12-03T21:00:00Z,9.6
88,2020-12-03T20:00:00Z,2020-12-03T20:30:00Z,10.35
89,2020-12-03T19:30:00Z,2020-12-03T20:00:00Z,12.4
90,2020-12-03T19:00:00Z,2020-12-03T19:30:00Z,16.0
91,2020-12-03T18:30:00Z,2020-12-03T19:00:00Z,25.0
92,2020-12-03T18:00:00Z,2020-12-03T18:30:00Z,30.56
93,2020-12-03T17:30:00Z,2020-12-03T18:00:00Z,33.33
94,2020-12-03T17:00:00Z,2020-12-03T17:30:00Z,33.33
95,2020-12-03T16:30:00Z,2020-12-03T17:00:00Z,33.33
96,2020-12-03T16:00:00Z,2020-12-03T16:30:00Z,28.32
97,2020-12-03T15:30:00Z,2020-12-03T16:00:00Z,14.72
98,2020-12-03T15:00:00Z,2020-12-03T15:30:00Z,11.52
99,2020-12-03T14:30:00Z,2020-12-03T15:00:00Z,12.0
0,2020-12-03T14:00:00Z,2020-12-03T14:30:00Z,11.76
1,2020-12-03T13:30:00Z,2020-12-03T14:00:00Z,11.7
2,2020-12-03T13:00:00Z,2020-12-03T13:30:00Z,11.92
3,2020-12-03T12:30:00Z,2020-12-03T13:00:00Z,12.4
4,2020-12-03T12:00:00Z,2020-12-03T12:30:00Z,12.0
5,2020-12-03T11:30:00Z,2020-12-03T12:00:00Z,12.4
6,2020-12-03T11:00:00Z,2020-12-03T11:30:00Z,12.16
7,2020-12-03T10:30:00Z,2020-12-03T11:00:00Z,12.4
8,2020-12-03T10:00:00Z,2020-12-03T10:30:00Z,12.2
9,2020-12-03T09:30:00Z,2020-12-03T10:00:00Z,12.4
10,2020-12-03T09:00:00Z,2020-12-03T09:30:00Z,12.0
11,2020-12-03T08:30:00Z,2020-12-03T09:00:00Z,13.2
12,2020-12-03T08:00:00Z,2020-12-03T08:30:00Z,12.16
13,2020-12-03T07:30:00Z,2020-12-03T08:00:00Z,13.0
14,2020-12-03T07:00:00Z,2020-12-03T07:30:00Z,10.3
15,2020-12-03T06:30:00Z,2020-12-03T07:00:00Z,10.12
16,2020-12-03T06:00:00Z,2020-12-03T06:30:00Z,10.8
17,2020-12-03T05:30:00Z,2020-12-03T06:00:00Z,9.39
18,2020-12-03T05:00:00Z,2020-12-03T05:30:00Z,10.0
19,2020-12-03T04:30:00Z,2020-12-03T05:00:00Z,8.26
20,2020-12-03T04:00:00Z,2020-12-03T04:30:00Z,7.68
21,2020-12-03T03:30:00Z,2020-12-03T04:00:00Z,7.02
22,2020-12-03T03:00:00Z,2020-12-03T03:30:00Z,8.0
23,2020-12-03T02:30:00Z,2020-12-03T03:00:00Z,8.0
24,2020-12-03T02:00:00Z,2020-12-03T02:30:00Z,8.0
25,2020-12-03T01:30:00Z,2020-12-03T02:00:00Z,8.0
26,2020-12-03T01:00:00Z,2020-12-03T01:30:00Z,8.4
27,2020-12-03T00:30:00Z,2020-12-03T01:00:00Z,8.6
28,2020-12-03T00:00:00Z,2020-12-03T00:30:00Z,7.96
29,2020-12-02T23:30:00Z,2020-12-03T00:00:00Z,8.56
30,2020-12-02T23:00:00Z,2020-12-02T23:30:00Z,8.6
31,2020-12-02T22:30:00Z,2020-12-02T23:00:00Z,7.6
32,2020-12-02T22:00:00Z,2020-12-02T22:30:00Z,9.2
33,2020-12-02T21:30:00Z,2020-12-02T22:00:00Z,8.24
34,2020-12-02T21:00:00Z,2020-12-02T21:30:00Z,9.6
35,2020-12-02T20:30:00Z,2020-12-02T21:00:00Z,9.6
36,2020-12-02T20:00:00Z,2020-12-02T20:30:00Z,10.2
37,2020-12-02T19:30:00Z,2020-12-02T20:00:00Z,10.4
38,2020-12-02T19:00:00Z,2020-12-02T19:30:00Z,11.1
39,2020-12-02T18:30:00Z,2020-12-02T19:00:00Z,24.02
40,2020-12-02T18:00:00Z,2020-12-02T18:30:00Z,27.0
41,2020-12-02T17:30:00Z,2020-12-02T18:00:00Z,29.6
42,2020-12-02T17:00:00Z,2020-12-02T17:30:00Z,30.36
43,2020-12-02T16:30:00Z,2020-12-02T17:00:00Z,33.33
44,2020-12-02T16:00:00Z,2020-12-02T16:30:00Z,28.16
45,2020-12-02T15:30:00Z,2020-12-02T16:00:00Z,13.4
46,2020-12-02T15:00:00Z,2020-12-02T15:30:00Z,10.88
47,2020-12-02T14:30:00Z,2020-12-02T15:00:00Z,12.32
48,2020-12-02T14:00:00Z,2020-12-02T14:30:00Z,12.4
49,2020-12-02T13:30:00Z,2020-12-02T14:00:00Z,12.4
50,2020-12-02T13:00:00Z,2020-12-02T13:30:00Z,13.0
51,2020-12-02T12:30:00Z,2020-12-02T13:00:00Z,13.0
52,2020-12-02T12:00:00Z,2020-12-02T12:30:00Z,13.0
53,2020-12-02T11:30:00Z,2020-12-02T12:00:00Z,12.62
54,2020-12-02T11:00:00Z,2020-12-02T11:30:00Z,12.0
55,2020-12-02T10:30:00Z,2020-12-02T11:00:00Z,12.32
56,2020-12-02T10:00:00Z,2020-12-02T10:30:00Z,12.8
57,2020-12-02T09:30:00Z,2020-12-02T10:00:00Z,13.0
58,2020-12-02T09:00:00Z,2020-12-02T09:30:00Z,13.0
59,2020-12-02T08:30:00Z,2020-12-02T09:00:00Z,12.8
60,2020-12-02T08:00:00Z,2020-12-02T08:30:00Z,12.52
61,2020-12-02T07:30:00Z,2020-12-02T08:00:00Z,12.22
62,2020-12-02T07:00:00Z,2020-12-02T07:30:00Z,9.4
63,2020-12-02T06:30:00Z,2020-12-02T07:00:00Z,10.0
64,2020-12-02T06:00:00Z,2020-12-02T06:30:00Z,9.6
65,2020-12-02T05:30:00Z,2020-12-02T06:00:00Z,9.4
66,2020-12-02T05:00:00Z,2020-12-02T05:30:00Z,10.4
67,2020-12-02T04:30:00Z,2020-12-02T05:00:00Z,8.16
68,2020-12-02T04:00:00Z,2020-12-02T04:30:00Z,9.04
69,2020-12-02T03:30:00Z,2020-12-02T04:00:00Z,7.8
70,2020-12-02T03:00:00Z,2020-12-02T03:30:00Z,9.08
71,2020-12-02T02:30:00Z,2020-12-02T03:00:00Z,7.4
72,2020-12-02T02:00:00Z,2020-12-02T02:30:00Z,8.3
73,2020-12-02T01:30:00Z,2020-12-02T02:00:00Z,7.68
74,2020-12-02T01:00:00Z,2020-12-02T01:30:00Z,8.8
75,2020-12-02T00:30:00Z,2020-12-02T01:00:00Z,8.4
76,2020-12-02T00:00:00Z,2020-12-02T00:30:00Z,8.0
77,2020-12-01T23:30:00Z,2020-12-02T00:00:00Z,8.4
78,2020-12-01T23:00:00Z,2020-12-01T23:30:00Z,8.4
79,2020-12-01T22:30:00Z,2020-12-01T23:00:00Z,7.2
80,2020-12-01T22:00:00Z,2020-12-01T22:30:00Z,8.8
81,2020-12-01T21:30:00Z,2020-12-01T22:00:00Z,8.8
82,2020-12-01T21:00:00Z,2020-12-01T21:30:00Z,9.44
83,2020-12-01T20:30:00Z,2020-12-01T21:00:00Z,8.8
84,2020-12-01T20:00:00Z,2020-12-01T20:30:00Z,10.02
85,2020-12-01T19:30:00Z,2020-12-01T20:00:00Z,10.0
86,2020-12-01T19:00:00Z,2020-12-01T19:30:00Z,11.04
87,2020-12-01T18:30:00Z,2020-12-01T19:00:00Z,21.3
88,2020-12-01T18:00:00Z,2020-12-01T18:30:00Z,25.08
89,2020-12-01T17:30:00Z,2020-12-01T18:00:00Z,27.92
90,2020-12-01T17:00:00Z,2020-12-01T17:30:00Z,28.62
91,2020-12-01T16:30:00Z,2020-12-01T17:00:00Z,29.76
92,2020-12-01T16:00:00Z,2020-12-01T16:30:00Z,22.42
93,2020-12-01T15:30:00Z,2020-12-01T16:00:00Z,12.48
94,2020-12-01T15:00:00Z,2020-12-01T15:30:00Z,10.4
95,2020-12-01T14:30:00Z,2020-12-01T15:00:00Z,10.56
96,2020-12-01T14:00:00Z,2020-12-01T14:30:00Z,10.4
97,2020-12-01T13:30:00Z,2020-12-01T14:00:00Z,10.8
98,2020-12-01T13:00:00Z,2020-12-01T13:30:00Z,11.04
99,2020-12-01T12:30:00Z,2020-12-01T13:00:00Z,11.2
0,2020-12-01T12:00:00Z,2020-12-01T12:30:00Z,11.0
1,2020-12-01T11:30:00Z,2020-12-01T12:00:00Z,10.4
2,2020-12-01T11:00:00Z,2020-12-01T11:30:00Z,10.4
3,2020-12-01T10:30:00Z,2020-12-01T11:00:00Z,10.64
4,2020-12-01T10:00:00Z,2020-12-01T10:30:00Z,11.2
5,2020-12-01T09:30:00Z,2020-12-01T10:00:00Z,11.3
6,2020-12-01T09:00:00Z,2020-12-01T09:30:00Z,11.52
7,2020-12-01T08:30:00Z,2020-12-01T09:00:00Z,11.04
8,2020-12-01T08:00:00Z,2020-12-01T08:30:00Z,10.8
9,2020-12-01T07:30:00Z,2020-12-01T08:00:00Z,11.14
10,2020-12-01T07:00:00Z,2020-12-01T07:30:00Z,8.8
11,2020-12-01T06:30:00Z,2020-12-01T07:00:00Z,9.0
12,2020-12-01T06:00:00Z,2020-12-01T06:30:00Z,10.22
13,2020-12-01T05:30:00Z,2020-12-01T06:00:00Z,8.48
14,2020-12-01T05:00:00Z,2020-12-01T05:30:00Z,8.6
15,2020-12-01T04:30:00Z,2020-12-01T05:00:00Z,7.26
16,2020-12-01T04:00:00Z,2020-12-01T04:30:00Z,7.36
17,2020-12-01T03:30:00Z,2020-12-01T04:00:00Z,6.88
18,2020-12-01T03:00:00Z,2020-12-01T03:30:00Z,8.4
19,2020-12-01T02:30:00Z,2020-12-01T03:00:00Z,7.1
20,2020-12-01T02:00:00Z,2020-12-01T02:30:00Z,8.32
21,2020-12-01T01:30:00Z,2020-12-01T02:00:00Z,7.52
22,2020-12-01T01:00:00Z,2020-12-01T01:30:00Z,7.84
23,2020-12-01T00:30:00Z,2020-12-01T01:00:00Z,7.7
24,2020-12-01T00:00:00Z,2020-12-01T00:30:00Z,7.4
25,2020-11-30T23:30:00Z,2020-12-01T00:00:00Z,7.84
26,2020-11-30T23:00:00Z,2020-11-30T23:30:00Z,8.2
27,2020-11-30T22:30:00Z,2020-11-30T23:00:00Z,8.0
28,2020-11-30T22:00:00Z,2020-11-30T22:30:00Z,8.2
29,2020-11-30T21:30:00Z,2020-11-30T22:00:00Z,8.0
30,2020-11-30T21:00:00Z,2020-11-30T21:30:00Z,8.64
31,2020-11-30T20:30:00Z,2020-11-30T21:00:00Z,8.42
32,2020-11-30T20:00:00Z,2020-11-30T20:30:00Z,9.28
33,2020-11-30T19:30:00Z,2020-11-30T20:00:00Z,9.02
34,2020-11-30T19:00:00Z,2020-11-30T19:30:00Z,9.6
35,2020-11-30T18:30:00Z,2020-11-30T19:00:00Z,21.02
36,2020-11-30T18:00:00Z,2020-11-30T18:30:00Z,23.2
37,2020-11-30T17:30:00Z,2020-11-30T18:00:00Z,23.0
38,2020-11-30T17:00:00Z,2020-11-30T17:30:00Z,23.2
39,2020-11-30T16:30:00Z,2020-11-30T17:00:00Z,24.6
40,2020-11-30T16:00:00Z,2020-11-30T16:30:00Z,20.2
41,2020-11-30T15:30:00Z,2020-11-30T16:00:00Z,10.0
42,2020-11-30T15:00:00Z,2020-11-30T15:30:00Z,8.8
43,2020-11-30T14:30:00Z,2020-11-30T15:00:00Z,9.6
44,2020-11-30T14:00:00Z,2020-11-30T14:30:00Z,10.08
45,2020-11-30T13:30:00Z,2020-11-30T14:00:00Z,10.16
46,2020-11-30T13:00:00Z,2020-11-30T13:30:00Z,10.6
47,2020-11-30T12:30:00Z,2020-11-30T13:00:00Z,10.4
48,2020-11-30T12:00:00Z,2020-11-30T12:30:00Z,10.6
49,2020-11-30T11:30:00Z,2020-11-30T12:00:00Z,10.4
50,2020-11-30T11:00:00Z,2020-11-30T11:30:00Z,10.48
51,2020-11-30T10:30:00Z,2020-11-30T11:00:00Z,10.5
52,2020-11-30T10:00:00Z,2020-11-30T10:30:00Z,11.0
53,2020-11-30T09:30:00Z,2020-11-30T10:00:00Z,11.02
54,2020-11-30T09:00:00Z,2020-11-30T09:30:00Z,10.64
55,2020-11-30T08:30:00Z,2020-11-30T09:00:00Z,11.82
56,2020-11-30T08:00:00Z,2020-11-30T08:30:00Z,11.0
57,2020-11-30T07:30:00Z,2020-11-30T08:00:00Z,11.92
58,2020-11-30T07:00:00Z,2020-11-30T07:30:00Z,10.0
59,2020-11-30T06:30:00Z,2020-11-30T07:00:00Z,12.0
60,2020-11-30T06:00:00Z,2020-11-30T06:30:00Z,10.64
61,2020-11-30T05:30:00Z,2020-11-30T06:00:00Z,10.4
62,2020-11-30T05:00:00Z,2020-11-30T05:30:00Z,9.2
63,2020-11-30T04:30:00Z,2020-11-30T05:00:00Z,7.2
64,2020-11-30T04:00:00Z,2020-11-30T04:30:00Z,7.2
65,2020-11-30T03:30:00Z,2020-11-30T04:00:00Z,7.0
66,2020-11-30T03:00:00Z,2020-11-30T03:30:00Z,7.2
67,2020-11-30T02:30:00Z,2020-11-30T03:00:00Z,7.2
68,2020-11-30T02:00:00Z,2020-11-30T02:30:00Z,7.36
69,2020-11-30T01:30:00Z,2020-11-30T02:00:00Z,7.2
70,2020-11-30T01:00:00Z,2020-11-30T01:30:00Z,8.28
71,2020-11-30T00:30:00Z,2020-11-30T01:00:00Z,8.28
72,2020-11-30T00:00:00Z,2020-11-30T00:30:00Z,7.8
73,2020-11-29T23:30:00Z,2020-11-30T00:00:00Z,8.24
74,2020-11-29T23:00:00Z,2020-11-29T23:30:00Z,8.48
75,2020-11-29T22:30:00Z,2020-11-29T23:00:00Z,7.86
76,2020-11-29T22:00:00Z,2020-11-29T22:30:00Z,10.8
77,2020-11-29T21:30:00Z,2020-11-29T22:00:00Z,9.08
78,2020-11-29T21:00:00Z,2020-11-29T21:30:00Z,11.6
79,2020-11-29T20:30:00Z,2020-11-29T21:00:00Z,9.9
80,2020-11-29T20:00:00Z,2020-11-29T20:30:00Z,9.6
81,2020-11-29T19:30:00Z,2020-11-29T20:00:00Z,9.22
82,2020-11-29T19:00:00Z,2020-11-29T19:30:00Z,11.92
83,2020-11-29T18:30:00Z,2020-11-29T19:00:00Z,24.0
84,2020-11-29T18:00:00Z,2020-11-29T18:30:00Z,28.0
85,2020-11-29T17:30:00Z,2020-11-29T18:00:00Z,30.16
86,2020-11-29T17:00:00Z,2020-11-29T17:30:00Z,32.0
87,2020-11-29T16:30:00Z,2020-11-29T17:00:00Z,30.5
88,2020-11-29T16:00:00Z,2020-11-29T16:30:00Z,23.2
89,2020-11-29T15:30:00Z,2020-11-29T16:00:00Z,10.22
90,2020-11-29T15:00:00Z,2020-11-29T15:30:00Z,8.88
91,2020-11-29T14:30:00Z,2020-11-29T15:00:00Z,9.2
92,2020-11-29T14:00:00Z,2020-11-29T14:30:00Z,9.68
93,2020-11-29T13:30:00Z,2020-11-29T14:00:00Z,10.4
94,2020-11-29T13:00:00Z,2020-11-29T13:30:00Z,11.36
95,2020-11-29T12:30:00Z,2020-11-29T13:00:00Z,11.14
96,2020-11-29T12:00:00Z,2020-11-29T12:30:00Z,10.72
97,2020-11-29T11:30:00Z,2020-11-29T12:00:00Z,9.12
98,2020-11-29T11:00:00Z,2020-11-29T11:30:00Z,8.63
99,2020-11-29T10:30:00Z,2020-11-29T11:00:00Z,9.16
0,2020-11-29T10:00:00Z,2020-11-29T10:30:00Z,9.42
1,2020-11-29T09:30:00Z,2020-11-29T10:00:00Z,9.52
2,2020-11-29T09:00:00Z,2020-11-29T09:30:00Z,9.0
3,2020-11-29T08:30:00Z,2020-11-29T09:00:00Z,8.74
4,2020-11-29T08:00:00Z,2020-11-29T08:30:00Z,8.0
5,2020-11-29T07:30:00Z,2020-11-29T08:00:00Z,8.0
6,2020-11-29T07:00:00Z,2020-11-29T07:30:00Z,8.0
7,2020-11-29T06:30:00Z,2020-11-29T07:00:00Z,8.0
8,2020-11-29T06:00:00Z,2020-11-29T06:30:00Z,8.0
9,2020-11-29T05:30:00Z,2020-11-29T06:00:00Z,8.1
10,2020-11-29T05:00:00Z,2020-11-29T05:30:00Z,8.0
11,2020-11-29T04:30:00Z,2020-11-29T05:00:00Z,8.0
12,2020-11-29T04:00:00Z,2020-11-29T04:30:00Z,8.2
13,2020-11-29T03:30:00Z,2020-11-29T04:00:00Z,8.2
14,2020-11-29T03:00:00Z,2020-11-29T03:30:00Z,8.72
